business_id,username,user_id,review_id,review_text,star_rating,calculated_senti_rating,total_senences,very_posivite_counts,posivite_counts,neutral_counts,very_negative_counts,negative_counts,nlp_sentences
copper-fox-gastropub-chicago,Greg A.,Py5HrTl-fGE8mBz1zTaDqg,oanczWaO7ZfVqqfhf7OmKg,"First...this is NOT a gastropub. This is a very typical hotel restaurant inside the Marriott Courtyard.
Second, the dinner menu choices are so slim that I thought there were pages missing. There are only six items on the dinner menu. So if you&#39;re considering this place, you better check out the menu first, you may not find anything you like on it.
Third, the place was empty Tuesday night, so I hardly needed the reservations that I made.
Fourth, food was just OK, as was the service. We waited so long for our cocktails that I thought the waiter forgot us; and it certainly wasn&#39;t because he was busy serving others.
Finally, the Hostess was superb. She was very friendly, efficient, and pleasant.",2,1,9,0,2,1,0,7," 
first ... this is not a gastropub . : Negative
this is a very typical hotel restaurant inside the marriott courtyard . : Negative
second , the dinner menu choices are so slim that i thought there were pages missing . : Negative
there are only six items on the dinner menu . : Neutral
so if you 're considering this place , you better check out the menu first , you may not find anything you like on it . : Negative
third , the place was empty tuesday night , so i hardly needed the reservations that i made . : Negative
fourth , food was just ok , as was the service . : Negative
we waited so long for our cocktails that i thought the waiter forgot us ; and it certainly was n't because he was busy serving others . : Negative
finally , the hostess was superb . : Positive
she was very friendly , efficient , and pleasant . : Positive"
copper-fox-gastropub-chicago,jason m.,TpWkPxdQFTCzDdEJjXgAAQ,gdCQO0KTKftecINMCyIcRQ,"No slackers workin&#39; in this kitchen!  Loved the meal.  The easy like Sunday morning cocktail was also good.  #6 gin is a bit much for a martini.  I asked for 1/2 cap vermouth in it and i totally couldnt taste it.
Fox burger is good.  If you ask for rare it comes that way, and the hand cut fries that accompany it were nicely spiced.  They could have been a bit crispier if they were 1/4&#34; slices instead of 3/8&#34;, but thats not a huge deal.
Pan roasted salmon just a bit too salty, according to the elder son but he ate it all
Pork porterhouse was great.  The sauce made it, and i loved the crispy brussel sprouts on the side.
The avocado turkey sandwich met with my younger sons approvaal.  I loved the housemade rosemary potato chips.  They were quite subtly flavored, but i liked the fact that the waiter checked with him when taking the order, making sure that he was ok with the rosemary.
Worth coming back for sure.  Not sure when  i&#39;m in Chicago again, but it was good enough to go again.",4,5,12,0,7,3,0,5," 
no slackers workin ' in this kitchen ! : Negative
loved the meal . : Positive
the easy like sunday morning cocktail was also good . : Positive
# 6 gin is a bit much for a martini . : Neutral
i asked for 1/2 cap vermouth in it and i totally couldnt taste it . : Negative
fox burger is good . : Positive
if you ask for rare it comes that way , and the hand cut fries that accompany it were nicely spiced . : Positive
they could have been a bit crispier if they were 1/4 ' slices instead of 3/8 ' , but thats not a huge deal . : Negative
pan roasted salmon just a bit too salty , according to the elder son but he ate it all pork porterhouse was great . : Negative
the sauce made it , and i loved the crispy brussel sprouts on the side . : Positive
the avocado turkey sandwich met with my younger sons approvaal . : Negative
i loved the housemade rosemary potato chips . : Positive
they were quite subtly flavored , but i liked the fact that the waiter checked with him when taking the order , making sure that he was ok with the rosemary . : Neutral
worth coming back for sure . : Positive
not sure when i 'm in chicago again , but it was good enough to go again . : Neutral"
copper-fox-gastropub-chicago,Jes D.,Kd6ZdVEytEp-YxSMPBG7Eg,1yJrAXazGcSkiqhPWtazuQ,"We found Copper Fox on a last minute witch hunt for lunch somewhere nearby the Contemporary Museum, and we&#39;re so glad we ended up here!
Our bartender (we were seated at their gorgeous bar) told us upon seating that they were running a $5 mimosa special on Saturdays and after that, we really didn&#39;t need to hear anymore (totally joking). Honestly, can you really go wrong with $5 mimosas? The answer is no, in case you needed some help on answering that.
To pair with the mimosas, we had the Fox burger (which was cooked perfectly) and the lobster roll (which was extremely fresh).
If we ever find ourselves back in Chicago, Copper Fox is definitely a place we&#39;ll be coming to again.",4,1,6,0,2,0,0,4," 
we found copper fox on a last minute witch hunt for lunch somewhere nearby the contemporary museum , and we 're so glad we ended up here ! : Negative
our bartender -LRB- we were seated at their gorgeous bar -RRB- told us upon seating that they were running a $ 5 mimosa special on saturdays and after that , we really did n't need to hear anymore -LRB- totally joking -RRB- . : Negative
honestly , can you really go wrong with $ 5 mimosas ? : Positive
the answer is no , in case you needed some help on answering that . : Negative
to pair with the mimosas , we had the fox burger -LRB- which was cooked perfectly -RRB- and the lobster roll -LRB- which was extremely fresh -RRB- . : Negative
if we ever find ourselves back in chicago , copper fox is definitely a place we 'll be coming to again . : Positive"
copper-fox-gastropub-chicago,Chris T.,SgOfHp-JK--Y82h6-Hk6zQ,F7vO0BDAXx_lVTtC8MsaGQ,"A nice addition to the food options available around Northwestern hospital! I&#39;ve been here a few times now and have to first compliment the service - always impeccable. Everyone from the hostess, to the waiters, and even the chefs - who came to ask how our meal was on a few occasions - were incredibly nice. It&#39;s a great place to sit and catch up with friends vs. the other  similar dining options nearby options: Greenriver is pricey, Beatrix is always busy and requires reservations, and the Windsor is strangely dark inside. 
As for the most important part: the food, it&#39;s pretty good so far! Anything between buns has been delicious and perfectly cooked, such as the Fox Burger and the Crispy Chicken. They&#39;re also reasonably priced. The biscuits are a bit of a letdown; everyone I&#39;ve eaten here with always brings up the comparison with Popeye&#39;s biscuits, which win the battle every time (probably due to the copious amounts of butter and salt they use). But If you checkin here on Yelp you get free biscuits! You don&#39;t get that at Popeyes. The biggest disappointment on the menu thus far has been the pan roasted salmon. It was overcooked and didn&#39;t have much flavor to it. I didn&#39;t want to take the leftovers home with me, which says a lot because I&#39;m all about leftovers! 
The drinks can be pricey, and in some cases they&#39;re more expensive than your entree. But the crafted cocktails are delicious and are whipped up fast. 
Also important to mention: Northwestern employees get 20% off! Found that out by accident during my most recent visit there when my badge was randomly laying on the table top. Overall, I&#39;d recommend this place if you&#39;re around Northwestern&#39;s downtown campus.",4,1,15,0,7,3,1,7," 
a nice addition to the food options available around northwestern hospital ! : Positive
i 've been here a few times now and have to first compliment the service - always impeccable . : Positive
everyone from the hostess , to the waiters , and even the chefs - who came to ask how our meal was on a few occasions - were incredibly nice . : Positive
it 's a great place to sit and catch up with friends vs. the other similar dining options nearby options : greenriver is pricey , beatrix is always busy and requires reservations , and the windsor is strangely dark inside . : Negative
as for the most important part : the food , it 's pretty good so far ! : Positive
anything between buns has been delicious and perfectly cooked , such as the fox burger and the crispy chicken . : Positive
they 're also reasonably priced . : Neutral
the biscuits are a bit of a letdown ; everyone i 've eaten here with always brings up the comparison with popeye 's biscuits , which win the battle every time -LRB- probably due to the copious amounts of butter and salt they use -RRB- . : Negative
but if you checkin here on yelp you get free biscuits ! : Negative
you do n't get that at popeyes . : Neutral
the biggest disappointment on the menu thus far has been the pan roasted salmon . : Verynegative
it was overcooked and did n't have much flavor to it . : Negative
i did n't want to take the leftovers home with me , which says a lot because i 'm all about leftovers ! : Negative
the drinks can be pricey , and in some cases they 're more expensive than your entree . : Negative
but the crafted cocktails are delicious and are whipped up fast . : Positive
also important to mention : northwestern employees get 20 % off ! : Negative
found that out by accident during my most recent visit there when my badge was randomly laying on the table top . : Neutral
overall , i 'd recommend this place if you 're around northwestern 's downtown campus . : Positive"
copper-fox-gastropub-chicago,Kelly N.,LzMRfiyI01GgW1552tZ0vQ,przhWB9WjzQgzj09mxGMHw,"Came here to take a break from the hospital while a friend recovered from surgery. It was mid afternoon, so not very crowded. Had the fish tacos and a glass of pinot noir that was not on the menu but recommended by the bartender. Not in my usual dining circle, but definitely worth a try if you&#39;re on the area!",4,3,2,0,1,2,0,1," 
came here to take a break from the hospital while a friend recovered from surgery . : Neutral
it was mid afternoon , so not very crowded . : Negative
had the fish tacos and a glass of pinot noir that was not on the menu but recommended by the bartender . : Neutral
not in my usual dining circle , but definitely worth a try if you 're on the area ! : Positive"
copper-fox-gastropub-chicago,Tara M.,h8Y9C3a8_ycPinY_5EFHfQ,MzyAexkIO9pXpYHYSRrw-g,"I came here for breakfast today and was so happy I did! The food was simply amazing. We started with the #16 Biscuits and they were light, flakey and delicious. They&#39;re served with pineapple and blueberry jam and the pineapple selection was out of this world! My friend ordered the Eggs Benedict for his entrí©e and I ordered the Omelette. Both entrees were fresh, tasty and filling. The cherry on top of our experience was that the total bill was $33 for the both of us! For such amazing food, we were anticipating a large amount owed so it made for a wonderful start to our day without breaking the bank. I&#39;ll definitely come back whenever I&#39;m visiting Chicago again. You can&#39;t go wrong choosing this restaurant for any meal!",5,5,8,2,3,2,0,3," 
i came here for breakfast today and was so happy i did ! : Verypositive
the food was simply amazing . : Verypositive
we started with the # 16 biscuits and they were light , flakey and delicious . : Positive
they 're served with pineapple and blueberry jam and the pineapple selection was out of this world ! : Negative
my friend ordered the eggs benedict for his entrí©e and i ordered the omelette . : Neutral
both entrees were fresh , tasty and filling . : Positive
the cherry on top of our experience was that the total bill was $ 33 for the both of us ! : Negative
for such amazing food , we were anticipating a large amount owed so it made for a wonderful start to our day without breaking the bank . : Positive
i 'll definitely come back whenever i 'm visiting chicago again . : Neutral
you ca n't go wrong choosing this restaurant for any meal ! : Negative"
copper-fox-gastropub-chicago,Linda Z.,AQTXXrytJVmK-8UXofitvw,LCyCBvBFy_1_VxnTM1N7mg,"It was ok. The food was nothing special, and this was disappointing given the price and the ambiance. 
My favorite was the bloody Mary which was one of the best I have ever had, flavorful and just the right amount of spice.
We had the bisciuts, which were definitely good but nothing to rave about. The grilled salmon and the vegetable risotto were just ok. I wouldn&#39;t necessarily recommend anything we ordered. 
The service was good, not great. We felt a little rushed with the check arriving as we were still eating our entrees. It was a Saturday afternoon and not especially busy; about half the tables were occupied.
We would consider coming back to try the burgers, but I&#39;m not in a hurry to give it another try.",3,1,8,0,2,2,1,5," 
it was ok . : Neutral
the food was nothing special , and this was disappointing given the price and the ambiance . : Verynegative
my favorite was the bloody mary which was one of the best i have ever had , flavorful and just the right amount of spice . : Positive
we had the bisciuts , which were definitely good but nothing to rave about . : Negative
the grilled salmon and the vegetable risotto were just ok . : Negative
i would n't necessarily recommend anything we ordered . : Negative
the service was good , not great . : Positive
we felt a little rushed with the check arriving as we were still eating our entrees . : Negative
it was a saturday afternoon and not especially busy ; about half the tables were occupied . : Neutral
we would consider coming back to try the burgers , but i 'm not in a hurry to give it another try . : Negative"
copper-fox-gastropub-chicago,Jason H.,l1NorTaAR-qNbq7_EbkQ-Q,GEodcmLFNQa1_ek7ejBLSQ,"Overall it was pretty good.  Friendly service...no problems.  
The calamari fries were very good but I think they would have been better with marinara rather than the tartar sauce they came with. 
The diver scallops were cooked perfectly. 
I got the biscuits free for checking in on Yelp so that was nice.  But if I paid for them I would not be as generous with the rating.  I didn&#39;t think there was anything special about them.  They appeared and tasted like good biscuits that were over cooked (almost burned) into being crispy.",4,1,5,0,2,3,0,3," 
overall it was pretty good . : Positive
friendly service ... no problems . : Negative
the calamari fries were very good but i think they would have been better with marinara rather than the tartar sauce they came with . : Neutral
the diver scallops were cooked perfectly . : Neutral
i got the biscuits free for checking in on yelp so that was nice . : Positive
but if i paid for them i would not be as generous with the rating . : Negative
i did n't think there was anything special about them . : Neutral
they appeared and tasted like good biscuits that were over cooked -LRB- almost burned -RRB- into being crispy . : Negative"
copper-fox-gastropub-chicago,AK H.,tDSYsWt3exKhjek3l00ldg,GYwX9LlbfLlrU2eJjSZXGg,"Very pleased/excellent value for the price. Waiter was personable and upbeat. Brussel sprouts with candied jalapeí±os were so good!   Delicious juicy hamburgers with fresh sweet, yeasty buns. Fried avocados which rich, surprising treat.",5,5,5,0,5,0,0,0," 
very pleased/excellent value for the price . : Positive
waiter was personable and upbeat . : Positive
brussel sprouts with candied jalapeí±os were so good ! : Positive
delicious juicy hamburgers with fresh sweet , yeasty buns . : Positive
fried avocados which rich , surprising treat . : Positive"
copper-fox-gastropub-chicago,Crystal H.,yLCWotAz2pJ2nPBKmilKFw,rkLUHGFLUKidg9LBLRfE6Q,"Great prompt service, I&#39;d say a touch above bar food but that&#39;s what they are going for, so great! Kid friendly, great atmosphere and decor. My son is a lover of chicken tenders and fries and he said they were the best he ever had! I thought it was a little pricey for lunch and a cocktail $82 including tip, but we&#39;d come back! The kitchen
Is open and I was walking around with my toddler and I saw they don&#39;t wear gloves, not huge on that... And the floor of the kitchen for being open very obviously needs to be mopped! Overall a nice experience.",4,5,6,1,3,0,0,2," 
great prompt service , i 'd say a touch above bar food but that 's what they are going for , so great ! : Verypositive
kid friendly , great atmosphere and decor . : Positive
my son is a lover of chicken tenders and fries and he said they were the best he ever had ! : Positive
i thought it was a little pricey for lunch and a cocktail $ 82 including tip , but we 'd come back ! : Negative
the kitchen is open and i was walking around with my toddler and i saw they do n't wear gloves , not huge on that ... and the floor of the kitchen for being open very obviously needs to be mopped ! : Negative
overall a nice experience . : Positive"
copper-fox-gastropub-chicago,Lindsey C.,QOHtdZZQBpbRT7E_pri71w,R_Rbn9NZVws66GtHBmaCRg,"Holy smokes. This place. 
We were greeted with an ambiance so nice and warm. Our server brought water and fresh fruit for our 2 year old daughter. She was incredibly knowledgeable about the menu, went over in detail some of the ingredients and her favorites. 
I never thought I&#39;d have a biscuit so good I&#39;d have to mention it in a review. These biscuits are insanely good. I would go back just for them. 
We also got the Gouda mac n&#39; cheese. Incredibly creamy and delicious. 
Entrees were amazing. I had the scallops. Nicely seared, and perfectly cooked. SO had the pork porterhouse. It was fantastic. 
My daughter (2) had the chicken fingers and fries. The chicken was great! The fries were ehh, but she gobbled them up. 
Our service was outstanding. They asked if we would like our daughters meal to come out with the appetizers- we were thankful for that as we had no hungry toddler meltdown! I wish more places would do that! 
A+",5,5,14,1,8,8,0,5," 
holy smokes . : Neutral
this place . : Neutral
we were greeted with an ambiance so nice and warm . : Positive
our server brought water and fresh fruit for our 2 year old daughter . : Positive
she was incredibly knowledgeable about the menu , went over in detail some of the ingredients and her favorites . : Negative
i never thought i 'd have a biscuit so good i 'd have to mention it in a review . : Negative
these biscuits are insanely good . : Positive
i would go back just for them . : Neutral
we also got the gouda mac n ' cheese . : Negative
incredibly creamy and delicious . : Positive
entrees were amazing . : Positive
i had the scallops . : Neutral
nicely seared , and perfectly cooked . : Positive
so had the pork porterhouse . : Neutral
it was fantastic . : Positive
my daughter -LRB- 2 -RRB- had the chicken fingers and fries . : Negative
the chicken was great ! : Positive
the fries were ehh , but she gobbled them up . : Neutral
our service was outstanding . : Verypositive
they asked if we would like our daughters meal to come out with the appetizers - we were thankful for that as we had no hungry toddler meltdown ! : Negative
i wish more places would do that ! : Neutral
a + : Neutral"
copper-fox-gastropub-chicago,Phil D.,KnRAilT8d_88vUODqcZtVw,uqNKz2qQPgZTFZ43xYOgMw,"This place opened up just minutes from my apt., and after an endorsement from my visiting cousin, decided to stop in. Have since tried the famous #16 biscuits, a few different entrees, and avocado fries as a side. 
Biscuits: These are phenomenal. Perfectly crisp on the outside but with flaky layers for days. Served with a generous serving of honey butter that you&#39;ll probably want to spread on everything. If only I knew how to make these myself; but I&#39;ll settle for ordering these every time I come by. 
Avocado fries: These are actually pretty delicious, and if I knew how they got the breading attached to the slices of avocado maybe I&#39;d be a little less impressed. In any case great texture, and a fried food that you don&#39;t feel bad about eating for once. This comes in a salad as well and I would have no qualms ordering it. At 6 pieces for $5, serving size for the avocado fries could be larger.
Diver Scallops and Pork Chop have always been solid entrees. The only thing I disliked was the Roast chicken, which turned out to be much drier than it was promised to be and altogether not very enjoyable(aside from the grits which accompanied it). Entrí©e portions aren&#39;t necessarily massive, but with a side of biscuits(and avocado fries) you&#39;ll most likely be at a comfortable level of fullness with your meal. Entrees run you $20-28 or but if you still want great food for a bit cheaper they have a bunch of salads, burgers, and sandwiches that are will run around $10-15 range. Service is impeccable in any case",4,1,12,0,4,3,0,8," 
this place opened up just minutes from my apt. , and after an endorsement from my visiting cousin , decided to stop in . : Negative
have since tried the famous # 16 biscuits , a few different entrees , and avocado fries as a side . : Negative
biscuits : these are phenomenal . : Positive
perfectly crisp on the outside but with flaky layers for days . : Positive
served with a generous serving of honey butter that you 'll probably want to spread on everything . : Neutral
if only i knew how to make these myself ; but i 'll settle for ordering these every time i come by . : Neutral
avocado fries : these are actually pretty delicious , and if i knew how they got the breading attached to the slices of avocado maybe i 'd be a little less impressed . : Positive
in any case great texture , and a fried food that you do n't feel bad about eating for once . : Negative
this comes in a salad as well and i would have no qualms ordering it . : Negative
at 6 pieces for $ 5 , serving size for the avocado fries could be larger . : Negative
diver scallops and pork chop have always been solid entrees . : Neutral
the only thing i disliked was the roast chicken , which turned out to be much drier than it was promised to be and altogether not very enjoyable -LRB- aside from the grits which accompanied it -RRB- . : Negative
entrí©e portions are n't necessarily massive , but with a side of biscuits -LRB- and avocado fries -RRB- you 'll most likely be at a comfortable level of fullness with your meal . : Negative
entrees run you $ 20-28 or but if you still want great food for a bit cheaper they have a bunch of salads , burgers , and sandwiches that are will run around $ 10-15 range . : Negative
service is impeccable in any case : Positive"
copper-fox-gastropub-chicago,Leang E.,igaoaFNkX7ieMuyUBg0u5w,XSmnEv6ukdBrStPsA1tbOQ,"So, after some heavy shopping my boyfriend and I got hungry and decided to stop here. Upon entry, the decor seemed fancy but yet the ambiance was inviting and casual. We were seated right away in what I would consider one of the best tables in the restaurant without reservations. We decided to sit next to each other in the bench seat where they have a charger outlet attached to the side of the arm. What great foresight and thinking to do this! So many times I wished there was an outlet for me to charge my phone at with the convenience of it being at my table. Our waitress, Celeste was very sweet and made sure we were enjoying our food and kept the refills coming. The prices are comparable for the area. 
We checked in on Yelp and got the biscuits, which was totally worth me curbing my no-carb diet for. I was only going to have one bite, but ended up eating half of it making myself stop. I got the pork porterhouse and my boyfriend got the prime strip, and both were absolutely fantastic. It was quite and indulgent lunch. What made the experience memorable was Chef Courtney coming out and talking with us. I think he went by every table. When he came out the first time we talked biscuits and my boyfriend mentioned how he loves KFC&#39;s and now this is his favorite. I asked about the brussell sprouts and he told me that they deep fried them. I typically pan fry or roast them and so this makes sense as to how the ones here are so crispy and addicting. Surprisingly Chef Courtney came back to bring me the spicy ones with jalapenos and vinegar and they were amazing. I love the combination of the tangy and spicy. I now am cooking mine like this, but not deep fried for the sake of saving some calories. After I slathered most of my slices of pork in the chipotle sauce that came on the plate I moved on to my boyfriend&#39;s bbq sauce that came with his steak because I love really good sauces. My boyfriend and I wanted to come back for dinner. It was so refreshing to be able to talk with the person that cares about connecting with the people enjoying their meal prepared by the staff there. It wasn&#39;t a pretentious conversation either it was very genuine and comfortable. He told us that the servers actually get tested on the menu so they have to know their stuff. I will have to quiz them the next time I&#39;m there. Ha! 
I have been telling people at work about this place, and have plans to take my family here next time they are in town. I always like to try new places so it&#39;s tough to get me to come back, so this is certainly an exceptional place in my book. I think the hotel is lucky to have such a wonderful restaurant. This is a great example of Chicago hospitality. My only fear is that it will start getting so busy that I will not be able to come here on a whim!",5,5,22,3,10,10,0,9," 
so , after some heavy shopping my boyfriend and i got hungry and decided to stop here . : Negative
upon entry , the decor seemed fancy but yet the ambiance was inviting and casual . : Neutral
we were seated right away in what i would consider one of the best tables in the restaurant without reservations . : Neutral
we decided to sit next to each other in the bench seat where they have a charger outlet attached to the side of the arm . : Neutral
what great foresight and thinking to do this ! : Positive
so many times i wished there was an outlet for me to charge my phone at with the convenience of it being at my table . : Negative
our waitress , celeste was very sweet and made sure we were enjoying our food and kept the refills coming . : Positive
the prices are comparable for the area . : Neutral
we checked in on yelp and got the biscuits , which was totally worth me curbing my no-carb diet for . : Negative
i was only going to have one bite , but ended up eating half of it making myself stop . : Negative
i got the pork porterhouse and my boyfriend got the prime strip , and both were absolutely fantastic . : Verypositive
it was quite and indulgent lunch . : Negative
what made the experience memorable was chef courtney coming out and talking with us . : Negative
i think he went by every table . : Neutral
when he came out the first time we talked biscuits and my boyfriend mentioned how he loves kfc 's and now this is his favorite . : Positive
i asked about the brussell sprouts and he told me that they deep fried them . : Neutral
i typically pan fry or roast them and so this makes sense as to how the ones here are so crispy and addicting . : Negative
surprisingly chef courtney came back to bring me the spicy ones with jalapenos and vinegar and they were amazing . : Verypositive
i love the combination of the tangy and spicy . : Positive
i now am cooking mine like this , but not deep fried for the sake of saving some calories . : Negative
after i slathered most of my slices of pork in the chipotle sauce that came on the plate i moved on to my boyfriend 's bbq sauce that came with his steak because i love really good sauces . : Positive
my boyfriend and i wanted to come back for dinner . : Neutral
it was so refreshing to be able to talk with the person that cares about connecting with the people enjoying their meal prepared by the staff there . : Verypositive
it was n't a pretentious conversation either it was very genuine and comfortable . : Positive
he told us that the servers actually get tested on the menu so they have to know their stuff . : Neutral
i will have to quiz them the next time i 'm there . : Neutral
ha ! : Neutral
i have been telling people at work about this place , and have plans to take my family here next time they are in town . : Positive
i always like to try new places so it 's tough to get me to come back , so this is certainly an exceptional place in my book . : Positive
i think the hotel is lucky to have such a wonderful restaurant . : Positive
this is a great example of chicago hospitality . : Positive
my only fear is that it will start getting so busy that i will not be able to come here on a whim ! : Negative"
copper-fox-gastropub-chicago,Ashley J.,DbJIzdUCTGzb7aGmGaqDXQ,6Er8LyHLr751kZREvCueww,"The food was decent, not great. It could have been much better if the food hadn&#39;t sat while waiting to be served. I had the fish tacos, the flavors were great but the tortilla had gotten hard and the cornmeal breaded fish was cold. BF had the fox burger, it was delicious and the white bbq was amazing but the fries were luke warm. 
The #16 biscuits were cromulent.",3,3,4,0,2,1,0,2," 
the food was decent , not great . : Positive
it could have been much better if the food had n't sat while waiting to be served . : Negative
i had the fish tacos , the flavors were great but the tortilla had gotten hard and the cornmeal breaded fish was cold . : Negative
bf had the fox burger , it was delicious and the white bbq was amazing but the fries were luke warm . : Positive
the # 16 biscuits were cromulent . : Neutral"
copper-fox-gastropub-chicago,Celine D.,UyxGQcVH8r_eGZ72p-AF4A,_uQCO3_1M2ldUonZWV2EPw,"Amazing service and nice decor.
You must try their biscuit as an appetizer. It&#39;s their #1 specialty. 
I was not amazed by the burger and salad I ate, a little too greasy for me.",3,3,2,0,1,2,0,1," 
amazing service and nice decor . : Positive
you must try their biscuit as an appetizer . : Neutral
it 's their # 1 specialty . : Neutral
i was not amazed by the burger and salad i ate , a little too greasy for me . : Negative"
copper-fox-gastropub-chicago,Jett P.,zrjDVssKAMB1-ewpOcyY8w,lW31uwDbgg696Eu13HcMhg,"Solid bar and restaurant on the edge of being great. The drink (Brumberry?) was my favorite part of the meal. The burger should have been fresh, hand made, not a preformed patty. The fish tacos should have been cooked longer. The fries were tasty. I heard the biscuits were great.",4,3,4,0,2,3,0,2," 
solid bar and restaurant on the edge of being great . : Positive
the drink -LRB- brumberry ? -RRB- : Neutral
was my favorite part of the meal . : Positive
the burger should have been fresh , hand made , not a preformed patty . : Negative
the fish tacos should have been cooked longer . : Negative
the fries were tasty . : Neutral
i heard the biscuits were great . : Neutral"
copper-fox-gastropub-chicago,Cameron M.,7_XLg3Bw6UBEBceS2Lv0Yg,PtyauB-dkDOaELBzvNpBhw,"So this space has great decor, but not quit in line with Gastro pub. 
I started with the deviled eggs, which are amazing, and they fall right in to the category of gastropub. 
The service is mediocre, but the food definitely compensates. All great choices so don&#39;t worry about making the wrong choice. 
Great environment, catchy cocktails, and tasty food, definitely check it out!",5,5,4,1,1,1,0,2," 
so this space has great decor , but not quit in line with gastro pub . : Neutral
i started with the deviled eggs , which are amazing , and they fall right in to the category of gastropub . : Positive
the service is mediocre , but the food definitely compensates . : Negative
all great choices so do n't worry about making the wrong choice . : Negative
great environment , catchy cocktails , and tasty food , definitely check it out ! : Verypositive"
copper-fox-gastropub-chicago,Luis P.,p0dKMpTolUisAEScNMtb1Q,eiyjCo6WFuKJvkyQ5iglxw,"I found out later, from lunchmates that stayed behind still waiting for food, that they offered drink tokens for the inconvenience. Not sure if the remedy was promoted by my telling the hostess in the way out that I was unhappy or if it was from their own volition, but they deserve credit for trying to rectify the problem. Updated from 1 star to 3 stars.",3,1,3,0,1,0,0,2," 
i found out later , from lunchmates that stayed behind still waiting for food , that they offered drink tokens for the inconvenience . : Negative
not sure if the remedy was promoted by my telling the hostess in the way out that i was unhappy or if it was from their own volition , but they deserve credit for trying to rectify the problem . : Negative
updated from 1 star to 3 stars . : Positive"
copper-fox-gastropub-chicago,Travis O.,yDMJvhzevi1R6WEN4Oi_8A,VULHryG4I0TKPEmxnMfiLQ,"Wow! What a great experience. We went to the movie then checked Yelp for restaurants. This was a few blocks away, but the reviews sounded good. Lindsay, our waitress, was great. She excelled at making recommendations, pointing us to things I had missed on the menu. She was very helpful. We ordered Hogwash wine. Wonderful. To eat we had the biscuits (thanks to a Yelp coupon) and shrimp &amp; crab rolls. I got fries&amp; was glad. I didn&#39;t like my friends chips but he was okay with them. I loved the roll &amp; fries. 
Great food, great prices, &amp; great service. I just left &amp; already want to go back.",5,5,11,1,6,4,0,4," 
wow ! : Positive
what a great experience . : Positive
we went to the movie then checked yelp for restaurants . : Neutral
this was a few blocks away , but the reviews sounded good . : Neutral
lindsay , our waitress , was great . : Positive
she excelled at making recommendations , pointing us to things i had missed on the menu . : Negative
she was very helpful . : Negative
we ordered hogwash wine . : Negative
wonderful . : Positive
to eat we had the biscuits -LRB- thanks to a yelp coupon -RRB- and shrimp & crab rolls . : Positive
i got fries & was glad . : Neutral
i did n't like my friends chips but he was okay with them . : Neutral
i loved the roll & fries . : Positive
great food , great prices , & great service . : Verypositive
i just left & already want to go back . : Negative"
copper-fox-gastropub-chicago,Jennifer E.,vTcmK1UHERKElQ_3FvlD6Q,V0jBOuMgrvg5c220fJzaLw,"I came here with my boyfriend during the Cubs parade and expected pure chaos due to the nature of the day. Our server Stephanie was amazing and attentive despite clearly being over capacity. Drinks were great, service was excellent, would recommend.",5,5,3,0,3,0,0,0," 
i came here with my boyfriend during the cubs parade and expected pure chaos due to the nature of the day . : Positive
our server stephanie was amazing and attentive despite clearly being over capacity . : Positive
drinks were great , service was excellent , would recommend . : Positive"
copper-fox-gastropub-chicago,Joshua B.,Wdx6x9awmnLNpCV0TqZjqQ,2M1V3mH9htWNsBcxtFgkEw,"We came tonight as it was close to our hotel. Not sure what to expect, we were blown away by our server Chris, the manager Dominic, and the very talented chef Courtney. 
We had a few requests ( we are eating clean ) and each was accommodated without hesitation! 
We had the Kale Caesar salad and the Avocado salad both of which were amazing - fresh and light. We also had the scallops which were like little nuggets of pure heaven!",5,1,5,0,1,0,0,4," 
we came tonight as it was close to our hotel . : Negative
not sure what to expect , we were blown away by our server chris , the manager dominic , and the very talented chef courtney . : Negative
we had a few requests -LRB- we are eating clean -RRB- and each was accommodated without hesitation ! : Negative
we had the kale caesar salad and the avocado salad both of which were amazing - fresh and light . : Positive
we also had the scallops which were like little nuggets of pure heaven ! : Negative"
copper-fox-gastropub-chicago,James S.,f7TmhnXdyjIC-rWasQ_s8A,jPa324WJVZzaMx1XClpE-Q,"Maybe I&#39;m not doing it justice by this review, however, we stopped on the way up to our room to grab a drink and an appetizer. We had their soon to be famous biscuits, which were in my opinion overcooked and not flavorful. My wife and I each had a blueberry Collins which was uninteresting. The drink was OK but just not something you would pay $11 for as a high-quality cocktail. I&#39;m sure that their dinner menu and food is far better than the review I&#39;m giving.",2,1,5,0,1,0,0,4," 
maybe i 'm not doing it justice by this review , however , we stopped on the way up to our room to grab a drink and an appetizer . : Negative
we had their soon to be famous biscuits , which were in my opinion overcooked and not flavorful . : Negative
my wife and i each had a blueberry collins which was uninteresting . : Negative
the drink was ok but just not something you would pay $ 11 for as a high-quality cocktail . : Negative
i 'm sure that their dinner menu and food is far better than the review i 'm giving . : Positive"
