business_id,username,user_id,user_location,elite_status,hasprofile_pic,no_of_checkins,no_of_friends,no_of_reviews_posted,review_id,star_rating,review_date,review_text
portillos-hot-dogs-downers-grove,Chris K.,NhopGM-vvxiGodZYyya5_w,"Downers Grove, IL",0,1,0,1,9,MoBATuHwieI8oQbXRuNVWA,4,19/09/16,"If it&#39;s not the best it&#39;s at least the second best, and of everything. For me, it&#39;s my favorite hot dog, fries, chicken sandwich, and beef sandwich. Also a really good burger and polish. Of course everyone knows the greatest chocolate cake, but even better than that is their strawberry shortcake. It is my absolute favorite!"
portillos-hot-dogs-downers-grove,Rem V.,EjsK09mVVdhHfQ_791KLhA,"Chicago, IL",0,1,0,0,11,W111InbK94dGWqxbwXFTUQ,5,19/07/16,"I came during lunch hour, so I was bracing myself for a long wait: which never came! The drive-thru line moved brilliantly fast and service was very friendly.The food was absolutely delicious! I highly recommend their cheese fries, which aren&#39;t greasy or burnt at all (the cheese was heavenly and the fries were a perfect golden color).My friend got the garden salad, which was extremely fresh and tasted amazing.I ordered a regular cheeseburger, which proved to be magnificent. Burger was neither burned nor raw, making it taste like it came out of a sit-down formal restaurant when in reality I only had to wait three minutes for it!"
portillos-hot-dogs-downers-grove,Craig N.,vZb3Gyd-4Km6FQNVZWcuPg,"Eden Prairie, MN",0,1,0,0,46,JdxambZLEVTO-rSeXAd0QA,5,13/09/16,Amazing! Just go! I ordered the combo which is a dog with thin sliced beef. Perfectly seasoned and wonderful! The line seemed terribly long but within a couple of minutes I was eating! They have their business oiled like a fine watch!
portillos-hot-dogs-downers-grove,D Z.,yDlntG93BSE8WFGowEmo2Q,"Las Vegas, NV",0,1,0,9,192,_2nrrjESkSrFKeSMRzXLlg,5,28/08/16,"Awesome, just as I would expect at Portillo&#39;s. The perfect visit. Hot dogs were perfect, Italian beef was perfect, food was ready quickly, and staff were nice. 5/5 all the way through."
portillos-hot-dogs-downers-grove,Kevin W.,U2OPJc9c1q7VToeKeTZ-UA,"Westmount, Canada",1,1,0,15,109,ROFL9KB0o8QoAyCNKf9y-A,5,18/04/16,"I have eaten here twice, once inside and once via the drive through and both times I was impressed by how efficient their service is. I ate a hot dog the first time and the second time had a grilled chicken sandwich, which I liked a lot. Â The fries are fine but nothing to write home about. Definitely a place to stop for a quick bite to eat!"
portillos-hot-dogs-downers-grove,Hashim Q.,4yFbfAJsop8u58XJjyo-3w,"Chicago, IL",1,1,0,51,232,ixbcVX51i2wGw6xG6bZaXQ,4,10/08/15,"UPDATE: I had the Italian beef sandwich again but this time ordered it dry (was not aware that this was a possibility.). What a world of difference. The bread was nice and crusty and the actual beef had the tiniest hint of spice to it that was just delectable. Get it with both sweet and hot peppers (I don&#39;t know if this is some kind of affront to the honor of the Italian beef sandwich but that&#39;s how I had it) and you&#39;ll get this slightly vinegary slightly tangy and ever so faintly spicy experience that really elevates the sandwich. I&#39;m sorry for blasting the Italian beef in my previous review, I was lost but now I am found. But in all seriousness get it dry, the normal AKA wet sandwich is still a mess I wasn&#39;t lying about that. And I&#39;ll say it again, GET THE DAMN FRENCH FRIES."
portillos-hot-dogs-downers-grove,Ryan S.,XVje85UtsXhO_BFSnCB6hQ,"Chicago, IL",1,1,0,81,28,BrztEpY3WrxDRWcK6A5k3w,4,15/09/15,"I love the burgers here, and of course the chocolate cake shake. The decor inside is unique and they even have a little beer serving area.The drive-thru line can get insane at lunch, but they are really efficient at keeping it moving quickly."
portillos-hot-dogs-downers-grove,LJ G.,ZYIyyGHCE_p9KOcDtilwsg,"Homewood, IL",0,1,1,19,11,adHsUbbXObpuW2a3V-0MvA,4,15/04/16,"We all know there is always at least one Portillo&#39;s near you. The question is, do you consider it as your home? Or do you have to go to the next town for your home?I don&#39;t think this makes sense to you so let me explain this. You know how every home is different right? Some homes are just totally messed up. Some homes pretend to be perfect. The rest? Well, they admit that they aren&#39;t perfect, but they make it work. This home makes you feel like removing your bra or pants or both (not literally though) at the door step because you want to be comfortable. This place makes you comfortable gorging down huge bites of food and nobody will judge you (ok maybe your conservative grandma who tells you that you need to be modest or you will never find a husband). This is what this Portillo&#39;s feels like. It feels like home.I have to drive a good 10-15 minutes to get here because I don&#39;t think I should pay tolls when I&#39;m already starving. Ambiance is great especially when we come in a few hours before closing time. It&#39;s quiet and we always get a coveted booth without fighting like The Game of Thrones.My favorite is obviously the FAMOUS ITALIAN BEEF. However, I do not like drowning it in all it&#39;s juicy goodness. I prefer my sandwich dry with hot peppers a side of gravy. Dipped sandwich just makes the bread soggy and lose it&#39;s crunch. I also order their freshly fried fries (say this 10 time faster) with a side of their hot cheddar which makes everything taste better. They also have this chocolate cake shake with, you guessed it, chocolate shake and ground up chocolate cake. I think this is too thick to suck through a tiny straw so your other option would be to scoop it out with a spoon (or fork since they seem to have gotten rid of their spoons). I always want to order this with my meal but my conscience tells me no so I end up getting a lemonade instead.Overall, I always leave happy and stuffed after a night out in Portillo&#39;s. It&#39;s pretty cheap and satisfying. What more could you ask for?PS. Portillo&#39;s staff who manage their Yelp reviews: Could you please change the battery of the paper towel dispenser in the women&#39;s bathroom? I always end up waiting for a minute or two before I get another paper towel which is frustrating due to the fact that I really just want to eat my food before it turns cold. Thanks!"
portillos-hot-dogs-downers-grove,Jessica D.,xUkGUU7YIzbSj5l-6wCO1Q,"Downers Grove, IL",0,1,1,17,167,7pDbRiI0qaNFjClPUeC0zg,5,06/11/15,"This was my first visit and I was quite impressed! It was lunch time, so it was busy. I thought it would take forever, but they are very quick and efficient. They were taking orders in line and I stated this was my first visit. The employee took the time to explain the menu and give recommendations.I ordered the beef and cheese and my husband ordered the Italian beef. We also ordered cheese fries. They give you a very good amount of cheese with the fries, so much that I didn&#39;t use it all. The beef and cheese was juicy and delish. My husband said his Italian beef was fantastic and the bread was amazing! We didn&#39;t wait long at all and everything was nice and hot!We will be back!"
portillos-hot-dogs-downers-grove,Brian W.,CSSrG084Rm70-4AddwonmQ,"Carlsbad, CA",1,1,0,3,353,Ys4b-9BenAD4KPTF1thoMw,4,17/02/16,This place is just good. Â I have always loved their italian beefs which is a chicago bomb. Â i was so glad when this place moved a location to southern california. Â That being said came to chicago for the weekend and came to this place after 4-5 years of not having portillo&#39;s and it was great fast service and the italian beef was just as good as i rememberd it. Â great food
portillos-hot-dogs-downers-grove,Sharon C.,iZuPeyqGXF0QisZXct8OLQ,"Gambrills, MD",1,1,1,87,177,qyinTWiXgl9Ldg8oOa9Jeg,4,08/07/15,"I&#39;ve been a Portillo&#39;s fan for a long time and had a chance to share the experience with visiting friends and family today. I gave recommendations for the Italian beef (dipped) and the Chicago style hot dog. Both received rave reviews. For myself, I got my favorite, the chopped salad. It is chopped romaine and iceberg lettuce mixed with Ditalini pasta, chicken breast, bacon, tomato, red cabbage, Gorgonzola cheese, green onion and house dressing. I add a little balsamic vinegar to kick it up a notch. The hot dog is served on a poppy seed bun (not my favorite). I always end up rubbing the bun to take off as many of the seeds as I can. It comes with a pickle but I take it off and it is still good with the remaining ingredients ( mustard, relish, chopped onions, tomato slices and sport peppers). The portions here are plentiful and even enough to share.All areas are clean, multiple cashiers to minimize long lines and a drive thru too. Â Take some time to review and plan out what your next meal will be. Although many pick a favorite and hardly stray; you have to expand your palate to the other tremendously good options."
portillos-hot-dogs-downers-grove,Stefanie W.,k2j0e_xhEubQN89Zo3VMig,"Addison, IL",1,1,1,19,41,EHgtIZ4nO1_RjSV4JaszpQ,4,03/07/15,"Does anyone NOT love Portillo&#39;s? Â I don&#39;t think so.I love the atmosphere in the restaurants.I love the amazing efficiency they have in moving that many hungry people through their lines both inside and at the drive-thru.I love their hot dogs and how they allow me to order ketchup without shame.I love their malted shakes. Â MALT, people!I love their fries. Â My kids are hopeless over their cheese fries.But mostly I love how they are THERE FOR ME when I&#39;m having a supremely fatty moment and I MUST have...Their Double Cheeseburger. Â It&#39;s a must. Â It&#39;s big...it&#39;s juicy...it&#39;s full of flavor and whatever combo of fresh ingredients you desire... Â omg. Â SO good.Forget about having dinner after that. Â You won&#39;t need it or want it."
portillos-hot-dogs-downers-grove,Tina M.,VIaHDDcZdUMFJqSIMarSpw,"Wheaton, IL",0,1,0,97,307,eCt2xEbBuvn7vMIqyyiMmQ,5,05/06/16,"I&#39;ve been going to this location for at least 16 years and I can say that I have never had a dissappointing experience ever! I love how motivated the staff is to deliver outstanding service. Everything I order comes out perfect, and I cannot stay away from their chocolate cake!"
portillos-hot-dogs-downers-grove,Spencer H.,w_RNfd0fTGSbhamIym88Ew,"Glencoe, IL",0,1,0,120,22,l2pkGYYPYbbMBQsUpL8bcA,5,28/10/15,"Portillo&#39;s never feels like a chain restaurant. Â It always feels like it&#39;s just a hot dog &amp; beef restaurant. Â The one reason I keep coming here is because they are consistently good &amp; they have a good system in place to get orders out fast. Â The system that they have in the drive thru always works. Â They have several people outside. Â One to take your order, one to process the payment &amp; then one to hand you your food. Â The line at this restaurant could be a mile long &amp; it seems that they would have you out of here in five minutes.The hot dogs here are always great &amp; the poppy seed bun always makes it better than a lot of other restaurants. Â The Italian Beef here never disappoints &amp; ordering it dipped makes it even tastier.Overall this place has good service &amp; the drive thru is always fast. Â The food is consistently good &amp; I would definitely eat here again."
portillos-hot-dogs-downers-grove,Pat D.,bk0VJCYFvLjcJcXQaFePYw,"Wheaton, IL",0,1,0,0,9,_RmkWkn3FIgKn2xKdbNMAw,4,17/09/16,Portillos had always had great food and they served it fast!! Since they were sold the chocolate cake isn&#39;t as good. I&#39;ve also been in a drive up line for 20 min and it&#39;s not moving!! Why would the new owners change something that worked well??
portillos-hot-dogs-downers-grove,Bichoy B.,FcfU72cHIPXkDBmTmLBUVw,"Downers Grove, IL",0,1,0,0,1004,a9rqs1Tdp3CnuBz5zdoM1g,1,17/07/16,"Can&#39;t lie, I&#39;m in love with the Italian beef , just not the best customer service which is probably due to the fast pace they have to work in."
portillos-hot-dogs-downers-grove,Rick F.,lf1m4CbheuUR7fFZoLGRvA,"Chicago, IL",1,1,1,2261,51,u9kNeE_1osnCiWSwt7OL6w,4,08/10/15,"Best french fries in Chicagoland! Best Chicago style hot dog in Chicago! Place is very clean, employees are very friendly. I&#39;m a huge fan of Portillo&#39;s, recommend it to all my friends, family, relatives and visitors from around the world. The only thing is I wish they would open smaller locations in the city, like near my house......"
portillos-hot-dogs-downers-grove,Felix K.,tpxK7pIBHKZkFj5p_tmd-g,"Brooklyn, NY",0,1,1,25,6,JCUdNp0QM3NYjamHMNx_mQ,5,23/07/15,"Ehh. Not sure what the hype is all about. The place looks nice and enticing, however, had he Italian beef combo (beef plus sausage with sweet peppers). Small soggy sandwich (due to the grave they put on it). Hard to handle in your hands without the sandwich ripping apart in your hands.Maybe it&#39;s just me since a lot of people really like it. However, the chocolate cake milk shake is one of the best milk shakes I&#39;ve ever had!!&#39; The shake alone deserves 5 stars. The sandwich is 2 stars at best."
portillos-hot-dogs-downers-grove,Samantha T.,Z5TBkYYzivPEncY680bTNg,"Fort Myers Beach, FL",0,1,0,34,18,mgrnGG21pAgAQX4nNTgEPA,2,21/06/16,So yummy! I got a double cheese burger and fries. We had a pretty big and complicated to go order and we got everything and it was prepared exactly the way we wanted. Portillos is the best
portillos-hot-dogs-downers-grove,jennifer l.,IvTRKr-vmsnWuu-9MWsgWg,"Los Angeles, CA",0,1,0,1,35,nYR7AlfczLfJFmKBFkwmjQ,5,02/09/16,"Fast, friendly service and great food. Their chocolate cake and the strawberry shortcake are to die for!"
portillos-hot-dogs-downers-grove,Mark M.,3WJWBh2tyUJzOilx4c8zrQ,"Temecula, CA",0,1,0,1,835,wKJnVzmvDsQaA8eVOYuGkg,5,27/01/16,The beef with peppers and onions is worth checking out.. I also tried the chicken noodle soup.. It&#39;s just OK.
portillos-hot-dogs-downers-grove,Minh-An C.,p4dved0OUoh-lKaXSTdCXA,"Chicago, IL",1,1,1,920,30,yfYqGcLOjpShpeF4VjPvnw,4,28/10/14,"This is a really big and spacious restaurant. My family friend took me here to try the Italian beef sandwich and oh man, it was DELICIOUS. We got there on a Tuesday for dinner and it wasn&#39;t too crowded. Food came out fairly fast. I got the sauce on the side as my friend suggested so that way, the sandwich won&#39;t be soggy and you can just dip as you go.One thing I did notice when I was unwrapping my sandwich was how greasy and oily it was. But it was so yummy! I got the spicy pepper and it wasn&#39;t spicy at all! It was a perfect kick to the sandwich. I would definitely come back here for the Italian beef but I am not a fan of Chicago styled hot dogs."
portillos-hot-dogs-downers-grove,Tyler K.,UUDPtM0nKFLEmFheFSIEBw,"Montgomery, IL",0,1,0,12,58,kOyew2f40WlWaonge9Hs2w,4,18/04/16,All Portillos are the same and they are overrated. The food is not that great and they over charge for everything. People stop buying this egg noddles and ketchup food and give your money to local businesses. Who the hell charges 6 dollars for a beef sandwich with 1 ounce of beef. It seems like gravy bread with a side of beef. Boycott Please!!!!
portillos-hot-dogs-downers-grove,Joe D.,YyMzLa4htXrq7hvT_ow1Ew,"Marion, IL",0,1,0,0,163,5M7Rx0N3Q_P_98wmkFU1ww,1,05/06/16,"This was my first visit to Portillo&#39;s and I was blown away. Â I had the Italian Beef (dipped) and Chicago Dog, both were absolutely fantastic &amp; very reasonably priced- I think my meal was a little over $9 after tax. Â I went in expecting it to be pretty good, but it turned out to be one of my favorite meals I&#39;ve ever had. Â I will unquestionably come back any time I&#39;m in the Chicago area."
portillos-hot-dogs-downers-grove,Nate W.,RTbKYVHZwsKoylR9Ia9yjw,"Minneapolis, MN",0,1,0,1,9,nYTGuKFhTIf6HXsh5-sojQ,4,31/05/16,"I had heard that this was the place to go for a quick and tasty Italian Beef sandwich. I was not disappointed with the results. The sandwich was great, I also enjoyed the asembly line style of preparation and had one of the best slices of chocolate cake I&#39;ve has outside a proper bakery. Would definitely go back."
portillos-hot-dogs-downers-grove,Jack B.,fw_sF0dX1AG3Rmd3zSQPZg,"Lombard, IL",0,1,0,2,132,p29t4eihIz9bq_sR4vdVIw,4,21/05/16,Drive through service has really slowed. 15+ minutes for two dogs and a fry. Traffic jam nightmare for the people delivering orders. What&#39;s happening?
portillos-hot-dogs-downers-grove,Ed C.,WuYcecl2l8W_TCDX5tXaOQ,"Roseville, IL",0,1,1,10,6,zhbfZo4GviFxI5Ml9jlJtA,2,06/04/16,"Who doesn&#39;t love Portillos??? The Big Beef is my go to, but I&#39;m not above their awesome dogs!"
portillos-hot-dogs-downers-grove,Ashley S.,X8_-zS17NRJUeAfRtA4v0g,"Lombard, IL",0,1,0,0,547,qGyzdZaGV7sZiQynrIwkyw,4,23/05/16,"The best in Chicago! Things you should try: Hot Dogs, Chopped Salad, Cheese Fries, Beef with Hot peppers, chocolate cake, ribs, chocolate cake shakeThe great thing about portillo&#39;s is how quick they deal with a crowd. It&#39;s always consistent, always delicious no matter what location you&#39;re at."
portillos-hot-dogs-downers-grove,Kara Z.,Md_8xUc4MF8VA56zm5FK_Q,"Colorado Springs, CO",1,1,1,88,21,HU8Fw9zt-d-yU9uFfhoC4w,5,06/09/15,"After moving away a year ago, Portillo&#39;s (specifically this location) wins for my favorite restaurant! I dream of the chopped salad, lemon poppyseed muffins, fries, Italian beef, and burgers, as well as the chocolate cake!"
portillos-hot-dogs-downers-grove,G L.,u8oRmKouXh6Jvfj4PylYGg,"Downers Grove, IL",0,1,0,0,136,CXPvm5WtylLMaPj8wMASSA,5,21/02/16,Waited 25 minutes in the drive-thru. Unorganized is an understatement. Ordered chop salad with no tomatoes - salad was loaded with tomatoes. Garbage.
portillos-hot-dogs-downers-grove,Ashley K.,zg8vFTyYeTG6dyO180JyWQ,"Baton Rouge, LA",1,1,1,110,4,e4EYptmekJaj5nU1dIFTqA,1,15/07/15,Excellent hot dogs!?! Plus they give you a lot of fries. They have a drive thru plus you can call in your order.
portillos-hot-dogs-downers-grove,Maggie R.,88-hHBLYeBuJ-CP-wSD4kw,"McLean, VA",0,1,0,0,421,#NAME?,4,24/07/16,One of the best Italian beef sandwich restaurants around. Solid &amp; consistent! Love Portillo&#39;s!!!!!
portillos-hot-dogs-downers-grove,Lupe D.,mDFeDwPLtG2TERrsR9kudw,"Chicago, IL",1,1,0,135,12,lRpeh6wLpZHe_p3UjRfYdA,5,27/12/13,"Probably the busiest Portillo&#39;s I have ever been to...also one of the biggest. Â Staff was nice, but the food was meh. Â My fries were so salty, they were inedible, the italian sausage was ok - usually they taste really good...not this time. Â Maybe the fact that they had to get tons of food out super fast affected the end product, not sure - but I think I will pass on this location in the future.On the plus side - staff was really really nice."
portillos-hot-dogs-downers-grove,Nikki N.,GRA0236zoz50XOi1B5oRZg,"Naperville, IL",0,1,0,33,26,ADYUH-OqAuXk_U80U4Z1Mw,2,21/03/16,"If McDonald&#39;s drive through can manage two orders per car, Portillos should be able to as well. There is not even additional training needed...if you see two tickets under the wiper...Guess what...they have two orders...sat in the line to be told I had to go inside and place our orders. To top it off, the manager insisted it has always been their policy when I have had no problems pickin up lunch for colleagues with separate orders from this location for over 8 years!"
portillos-hot-dogs-downers-grove,P S.,OEHckIjNzXiJ57QdeMNpAw,"Hinsdale, IL",0,1,0,0,10,FmfuMYnPh4Qxu2zFbNbfdw,1,10/07/16,"Sooooo slow. I went inside and waited and waited. Was there a line, not in front of me. By the time I walked out 5 minutes later, 9 people were waiting behind me. I was staring at three young ladies. Who frequently looked up to see the line growing but continued filling bags under the counter. I counted 19 Portillos staff milling about looking busy. Really can&#39;t figure out why you need more than 1 person per dedicated station, so when I see excess staff and I am waiting to be acknowledged, I just get pissed. So I decided to go through the drive through. Another mistake. Only 3 cars ahead of me. Got my order taken quickly, and paid for it quickly as well. But then the wait to get to the window took 11 minutes. Thank God a young man brought me my chocolate cake. Got to by pass the 3 cars in front of me. Really have no idea why service is so phenomenally slow especially with so much staff."
portillos-hot-dogs-downers-grove,Andrea B.,NjrQj3kLRmlbqlw6n24yQQ,"Marion, IA",0,1,0,27,138,k8FaF7aGGIzszoH_08cnPA,1,14/03/16,Someone in our group ordered a chili hotdog and they wrapped it up as if it was a hamburger. This was messy. Onion rings are good.
portillos-hot-dogs-downers-grove,Gary F.,KJpHF_vbx-vukfaeKqsR4A,"Caro, MI",0,1,1,8,19,HA2FJRX4PNAG0waipcRNHg,3,28/07/15,"This place is just awesome. If you want some straight up junk food, come here. It will knock your socks off. I absolutely love the Jumbo Hot Dog loaded with everything. Pic to follow. I also had the big beef sub. Wow is that fantastic."
portillos-hot-dogs-downers-grove,Susan N.,MMW3omuJtXQlE3mAwhKSZA,"Darien, IL",0,1,0,9,3,fZDGxX4j4LqU1bW6aeAN7A,4,26/02/16,This review is only on the chopped salad. There isn&#39;t enough dressing for a salad since they&#39;ve made the containers smaller. The bacon bits are too hard. They feel like little rocks.
portillos-hot-dogs-downers-grove,Daniel B.,gP1TKgBxAeMxpUewMCtcTQ,"Chicago, IL",0,1,0,16,20,itdH7MozdHhxTBPx1iykTw,3,26/03/16,"Quick service, almost no wait for my food, great atmosphere, all around a great lunch"
portillos-hot-dogs-downers-grove,Steven P.,ycSjT01qRgCN_46pAte5Dw,"Indianapolis, IN",0,1,0,3,961,h1Yqy5yQY82Anvueom7_JQ,5,17/01/16,"I have to go to portillos when I come into Chicago. Â On a work trip from Indy, this was my first stop. Â Of course, the Italian beef with sweet pepper didn&#39;t disappoint. Â Absolutely delicious and satisfying. Â Next time I plan on getting a shake to go with it, but just the sandwich is filling, get the big one for a heartier appetite!"
portillos-hot-dogs-downers-grove,Juliet A.,T274tm_tY7pNWAo-4bB0Wg,"Washington, DC",1,1,1,371,24,Jl-OgpPV6ET3zIFyS4xajw,5,06/11/13,"Warning: when you come to Portillo&#39;s, you will most likely feel overwhelmed by the options. It&#39;s normal, and it&#39;s ok. Take a deep breath and take it all in.Luckily, the menu items are so ridiculously reasonably priced that you can afford to be a bit indecisive and order, say, a massive salad, a chicken sandwich, a hotdog, and a milkshake (although I certainly don&#39;t recommend eating all that at once).Truth be told, I feel like the food quality is really on par with a 3-star rating, but the kitschy, retro Chicago decor, super friendly staff, and fast food service bump up the overall rating.The salads are awesome and HUGE. Word to the wise, though: get the dressing on the side. They kind of drench it with the dressing. The BBQ chicken and chopped salads are both amazing options.Sandwiches are just OK. The buns are a little wimpy, and there really isn&#39;t anything special about the sandwich itself. I&#39;m not a hot dog lover, per se, but that is what I&#39;d recommend over the chicken sandwich. My brother is quite partial to the combo beef and char-grilled sausage sandwich (it is MASSIVE).Fries and onion rings are solid side choices (fries are super salty, though). And of course, no trip would be complete without a SHAKE. Portions are huge (my sister and I split a large and could barely get through half of it) and if you are feeling truly decadent (or if you need a gain a few pounds in a hurry and/or up your blood sugar level pronto), order the chocolate cake shake. I haven&#39;t tried it, but my brother loves it. It is what it sounds like: chocolate cake + a milkshake. Who comes up with these ideas?!Portillo&#39;s, stay classy."
portillos-hot-dogs-downers-grove,Tatyana R.,u8JIX1IBYE6QZSi5BggEow,"Fort Lauderdale, FL",0,1,1,4,233,jGI9MEmBpvgqOfo_cN6MeQ,4,19/07/15,"Great place to get a Chicago style hot dog!One thing missing at this location is outdoor seating :-(Quick service, good food"
portillos-hot-dogs-downers-grove,Vincent Y.,7ChrMcykZUsuMGFjhPGpHQ,"Houston, TX",1,1,1,101,79,8Gl1M4hni1_XPvrA6tFHWA,4,24/09/14,"This Texas native visiting Chicago doesn&#39;t give alot of 5-star reviews, but Portillo&#39;s italian beef hot dog (which, IMO isn&#39;t really a hot dog but a roast beef sandwich) takes the cake of all hot dog restaurants. Upon my first bite, my taste buds were crying out that this was arguably the best roast beef sandwich to pass beyond my teeth.Portillo&#39;s does so much business (both locations I visited) that they need additional employees walking the waiting lines to take pre-orders before the orders.If you dine in, they have multiple queues.If you order drive-through, they also have multiple queues.Regardless of which location you visit, the italian beef &#34;hot dog&#34; is consistent in its wet beefy flavor. Â (So wet that the inner bun gets soggy, but that&#39;s the great charm). No way could the chefs have ever pulled this off with sandwich bread, which would have to fall apart. Even naked (without peppers or other toppings) the hot dog is incredible.Not to mention portion size was excellent. A single hot dog fed 2 people.Onion rings were also excellent. The larger location&#39;s rings had a slightly better batter due to having a more crumbly and consistent texture. Nevertheless both locations produced excellent rings which were crunchy and cooked well enough that you didn&#39;t end-up pulling-out the onion by accident."
portillos-hot-dogs-downers-grove,Guilherme G.,_rvxykxj_yGsB_Mt9ugAUw,"Atlanta, GA",1,1,1,30,67,3XLBa_NOA7qY2qNYb5ufWg,4,30/04/15,"Great place. Bring the family and the friends for amazing onion rings and awesome hot dogs. Friendly service, cool decor and traditional soundtrack"
portillos-hot-dogs-downers-grove,Cory K.,Nqf-6KqceYXUG9O8oKTniQ,"Carmel, IN",0,1,0,79,24,bKyLJLgYH2xAVVGDxRLd5g,4,22/11/15,"So I have been here a few times, and I cannot get anything but the Italian beef. Dipped. It is amazing, full of flavor, and not dry at all. I will never get anything else here, as I will not need to. Although, the shakes are amazing too, but that&#39;s just adding to the reason why this place is always ridiculously busy!"
portillos-hot-dogs-downers-grove,Lisa B.,hF8BCUA8Ax5NxARihEKgrw,"Wheaton, IL",0,1,0,22,305,oMVWn2T-576zo6pRfvcXvA,5,28/11/15,"Eh it&#39;s just Portillo&#39;s- anywhere I go of various locations, it tastes pretty much the same. Lot of seatings, close to home, nothing THAT amazing to differ...I do though wish they had silverware and plates like one in Glendale Heights."
portillos-hot-dogs-downers-grove,Jean S.,6ZcUD1d-DN7tWGcbGNSQQA,"Kirkland, WA",1,1,1,60,183,p1oDRSsc5ihRQU85SA6E-A,4,12/08/14,"Thank goodness for Yelp, because if I had walked into Portillo&#39;s without first researching, I would have been completely overwhelmed by their vast menu. Â The stars of our meal were definitely the Italian beef and Maxwell polish - both were amaaaazing. Â The Italian beef was so tender but full of delicious flavor, and the sausage was juicy without being greasy. Â I was pretty underwhelmed by the Chicago-style dog - the bun was too mushy, the relish tasted too strongly of celery and the hot dog was limp and flavorless. Â My son enjoyed his beef-n-cheddar croissant, and the fries were really good, too."
portillos-hot-dogs-downers-grove,Sara T.,QPv-BrBvq0COquop1KG5Uw,"Chicago, IL",1,1,1,173,325,8C-8Fmvk4KyRScicWzdNDQ,4,06/06/14,"I&#39;ve been a patron of Portillo&#39;s for as long as I can remember. Growing up, we usually ordered the Italian beef dipped with hot peppers and BBQ ribs from Barnelli&#39;s.Here&#39;s a life changing secret for you: ask to have the Italian beef with hot peppers DOUBLE DIPPED. This&#39;ll ensure a thorough submerging of your sub in the delicious oil, and I promise, it makes a world of a difference.A Portillo&#39;s craving hits me like clockwork once a month so trust me - I&#39;m a pro."
portillos-hot-dogs-downers-grove,Mike N.,1COrnp000xLM8B2CkOFu6w,"Ormond Beach, FL",1,1,1,80,14,LZnki7Kqe_dVrZ1TE6SxZA,5,23/02/14,"It&#39;s a Portillo&#39;s what&#39;s not to like? Â We were just passing by and came through the drive through and picked up a couple combos (sweet peppers and dipped) for the ride home. Â My buddy also picked up a pack of beef to go (2.5 lbs beef, with aus jus and bread, etc.).It&#39;s Portillo&#39;s you must try it! Â Best hot dogs and combos aroung."
portillos-hot-dogs-downers-grove,Doug W.,laGDROhUDSuK15LRY5FVuA,"Chicago, IL",0,1,0,33,3,p4CWV2jBsvI_I9SKsfuX_A,4,11/12/14,"The place overall was decorated nicely, but my experience was terrible. Here&#39;s why:- I specifically ordered water, and was charged with buying a soda. I received a soda, which I didn&#39;t realize until I sat down. I promptly returned to the counter with my receipt, and requested a refund. Refund was given, and I was given the water I ordered originally.- Water cup I received exploded. The lid was not on tight, and when when I took a drink it spilled all over me. So, I pushed the lid down with minimal effort, and the cup burst open all over my food and the table. I returned ot the counter, again, and requested a replacement. Replacement was given at no cost to me.- A slice of cheesecake that I ordered was $3-ish, and was of very low quality. Would not recommend.Overall, the retaurant is ok if you don&#39;t mind paying for overpriced hot dogs and low-quality desserts (think diner-quality food)."
portillos-hot-dogs-downers-grove,Jill S.,C9AWatF1qFQc_AWuIR2pGA,"Woodridge, IL",0,1,0,0,637,DjWxSggFblKzMtczixXXQQ,2,02/05/16,Our company orders almost every corporate luncheon from Portillo&#39;s and overall the food has been good; the customer service is always so-so with the catering pick up but we put up with it to make the office happy. Â Last week my boss bought chocolate cakes for Adminstrative Assistant Day - we cut up the cakes and passed them out to everyone. Â Several people found big and small pieces of egg shell in their cake. Â When we called Portillo&#39;s they said there was nothiing they could do unless we brought the entire cake back. Â Really??? We explained that we had already cut and distributed it and they basically said oh well sorry. Â I guess when you are that busy you don&#39;t have to worry about pleasing your customers :(
portillos-hot-dogs-downers-grove,Julie O.,2GxGId7gQm3rF5D8mV-u0w,"Orland Park, IL",1,1,0,186,29,dU28D2RGhsYS6tl1Xkl3Tw,1,22/03/14,"They actually have a private party space at this Portillos for showers or birthday parties.Anyhow, this location is in a busy strip mall but thankfully we were able to secure parking. I am always glad when there is just one line and we do not have to split up to place our orders for salads and sandwiches. Not sure if they always do it that way or it was just not that busy when we went in.Food was good. Fries were hot and fresh, salad was cold and not over-dressed. I had to take half of my salad home, as I failed to finish it in one sitting."
portillos-hot-dogs-downers-grove,Diane K.,cBYzZngg_VlO8etW16S1rw,"Lafayette, IN",0,1,0,29,11,E20uZCEdAOhlaknFx0bsnQ,4,27/08/15,All good food! I loved the Mango Smoothies.
portillos-hot-dogs-downers-grove,Lee T.,9fv4iJ_AKTySdv9JhM2PfQ,"Homer Glen, IL",0,1,0,0,6,glp-FOmK3H2CFExRrwbP9Q,5,04/09/15,A one star as I came here from out of town and the manager would not take my Visa credit card for a $6 dollar purchase as he wanted additional ID. It&#39;s amazing because I can spend over $100 at other places that nobody bothered to give me a hassle. Yet Portillo&#39;s management cannot part with the loss of $6 and make you pay cash. Incase sombody somebody stiffs them which was obviously not my case. The sandwiches here are getting smaller and smaller too. I was very disappointed in my visit and will not be back.
